,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist,duration,popularity,rd_year,release_date,track_name,chart_random
674,0.133,0.573,250273,0.6629999999999999,2NXiMtcKBEvsNx5YJlY8tp,0.00257,0,0.0995,-6.614,1,0.076,140.023,4,0.44299999999999995,Avoid Dave,250272,2,2017,2017-09-01,Chemical Philosophy,0
675,0.000157,0.632,203344,0.784,6gZ8Q4U67j4qkL0IQCtryQ,3.6e-05,2,0.037000000000000005,-7.457000000000001,1,0.0393,100.01899999999999,4,0.278,Austin Mahone,203344,54,2014,2014-05-27,What About Love,0
676,0.722,0.409,243253,0.42700000000000005,0O2xJWdZC6iP3QKdshA4fw,7.879999999999999e-05,0,0.15,-8.745,0,0.03,169.479,4,0.33,2plus1,243253,1,2015,2015-07-13,Ocalę Cię,0
677,0.424,0.6659999999999999,177840,0.659,7xrQIOYikTlhrO5hkodqOa,1.58e-06,7,0.433,-5.869,1,0.11800000000000001,94.994,4,0.499,K-Mekz,177840,0,2017,2017-05-12,Khaled vie de tess,0
678,0.9079999999999999,0.574,177453,0.434,560Y9YdPrLkQvAeluf2MtS,0.804,4,0.0752,-11.699000000000002,1,0.0768,186.11700000000002,4,0.715,Jelly Roll Morton,177453,0,2004,2004-01-01,That'll Never Do,0
679,0.992,0.542,339560,0.0384,0o0iEs4VZX7pfLYlUbpfag,0.929,6,0.136,-21.455,1,0.0689,141.77200000000002,3,0.302,Michael C. Bell,339560,15,2015,2015-04-13,Sadness Falls,0
680,0.74,0.799,189307,0.442,7uB9bLEy0jzHOhApoUXN2b,0.188,8,0.10300000000000001,-7.853,1,0.0432,106.43,4,0.897,Premier Swingtett,189306,0,2015,2015-02-06,Land in Sicht,0
681,0.584,0.7170000000000001,305476,0.46299999999999997,743xWqKlocK2vuJY9zhj16,0.0,7,0.10300000000000001,-10.595,0,0.0509,109.917,4,0.603,Erkan Mutlu,305475,9,2014,2014-09-18,Yan Yüreğim,0
682,0.0591,0.0,150500,2.02e-05,0RF1hWP35VY4jYoKVV9hZ2,0.982,1,0.11,-59.278,1,0.0,0.0,0,0.0,White Noise XLE Library,150500,0,2016,2016-10-23,Autonomous Noise - HQ Stereo - Panning Version,0
683,0.331,0.201,407511,0.795,4f8nxvGjhxC3v6J9DKcpON,0.925,4,0.0734,-13.899000000000001,0,0.517,119.993,3,0.0798,Veqtor,407511,0,2009,2009-06-07,Retrospective,0
684,0.718,0.434,354293,0.552,6L5UUYyD9YOufAvBoa4o84,0.258,10,0.369,-8.545,1,0.0413,100.101,3,0.273,Respiro,354293,0,2016,2016-12-16,Nave Anunnaki,0
685,0.634,0.509,248467,0.528,59iVdpdjVjHKzT62o462aT,0.0,8,0.0746,-10.131,1,0.047,84.97,4,0.27399999999999997,Jonna Chambliss,248466,0,2017,2017-06-30,Unconditional,0
686,0.191,0.0583,217972,0.988,0fJbokiUgVK8j7AACbvlyR,0.997,1,0.485,-19.223,1,0.0451,225.10299999999998,5,0.0267,"Sounds Of Nature : Thunderstorm, Rain",217971,0,2015,2015-11-10,Elements Outdoors,0
687,0.25,0.6709999999999999,154286,0.612,4h6B2Vuu7HFHDrMMQPQjYh,0.00011999999999999999,5,0.141,-7.098,1,0.305,83.959,4,0.6970000000000001,Repeat Pattern,154285,1,2018,2018-02-26,Garnet,0
688,0.613,0.637,75213,0.16,1hK7ct0C84gYV3mCGPPI9R,2.21e-06,4,0.8340000000000001,-14.737,0,0.6990000000000001,117.822,3,0.602,Banda de Cornetas y Tambores del Santisimo Cristo de las Tres Caidas,75213,13,2002,2002-01-01,Toque de Oracion,0
689,0.00514,0.607,247040,0.8170000000000001,5rp8BjMI1GMxrHvfcKjS8R,0.0632,7,0.258,-4.395,1,0.0238,108.01700000000001,4,0.5529999999999999,Karaoke Diamonds,247040,0,2017,2017-08-20,I Don't Feel Like Dancing (Karaoke Version) [Originally Performed By the Scissor Sisters],0
690,0.996,0.14400000000000002,192919,0.983,2HOO5PYO4gWIEWbu3kF3zQ,0.973,7,0.9440000000000001,-16.477999999999998,0,0.0485,80.437,4,0.00133,Rain Sounds & White Noise,192918,0,2017,2017-12-13,Hypnotising Rain,0
691,0.39899999999999997,0.562,294507,0.637,1UoPSqxhngCCm1Et2Bnmsj,1.18e-06,2,0.316,-6.55,0,0.0322,151.879,1,0.657,Hülya Karakoç,294506,0,2002,2002-03-11,Dönene Kadar,0
692,0.519,0.631,249035,0.43,1pgh0bhvxbr0DwaQugmxUQ,0.823,2,0.11599999999999999,-7.837999999999999,1,0.0382,182.02599999999998,4,0.36700000000000005,Toshi Maruhashi,249034,0,2018,2018-05-12,Star filled night sky,0
693,0.0104,0.575,255440,0.937,48ZSrXEXTWcNOKnkne1gpd,1.77e-05,6,0.276,-1.248,0,0.0346,123.98299999999999,4,0.46299999999999997,Die Form,255440,4,2008,2008-10-31,Phenomena Of Visitation,0
694,0.934,0.32299999999999995,167573,0.28800000000000003,4yoguSa3Hhxl2gs95qSLrw,0.375,10,0.152,-17.092,1,0.0452,73.96300000000001,4,0.485,Giuseppe Verdi,167573,0,2005,2005-01-01,"Attila: Act II Scenes 5-6: Finale: Oh! miei prodi! (Attila, Odabella, Foresto, Ezio, Uldino, Chorus)",0
695,0.00406,0.812,356000,0.263,0q21OOjdPUPv9BvbgSJ9vn,0.693,8,0.0986,-13.001,1,0.25,125.00299999999999,4,0.39899999999999997,Ajmal,356000,0,2010,2010-11-18,Never Lasting,0
696,0.124,0.486,282037,0.9390000000000001,1scFwQxUEKLahjJURKKgps,0.917,11,0.235,-6.3839999999999995,0,0.0489,107.014,4,0.325,Vicky Merlino,282037,0,2018,2018-08-27,Frolicky - Negative Headphone Psy Chill Remix,0
697,0.0935,0.7170000000000001,402466,0.605,3CK2JOGSaGdYdRBg9HqTjh,0.9179999999999999,10,0.111,-9.181000000000001,0,0.0862,130.009,4,0.364,Darmec,402466,2,2015,2015-12-07,Finish Him - Darmec Remix,0
698,0.109,0.701,233760,0.687,6q9TN8m9uXBndq8rA0X61I,0.0,2,0.0869,-6.305,1,0.321,82.412,4,0.752,Joell Ortiz,233760,13,2011,2011-02-22,One Shot (Killed For Less),0
699,0.9740000000000001,0.122,640960,0.092,4gjjj8bJ6MQIn0rCflL19O,0.879,0,0.0983,-22.857,1,0.0473,77.33800000000001,5,0.0343,Franz Liszt,640960,0,2012,2012-01-01,交響詩『オルフェウス』 LW-G9(S98)(ピアノ三重奏版)[C.サン=サーンス編曲],0
700,0.327,0.6609999999999999,211760,0.7979999999999999,6DZWlQWM8LUDrsP1lgOXxv,1.29e-05,0,0.149,-7.0520000000000005,0,0.0699,109.729,4,0.883,Candye Kane,211760,14,2012,2012-09-24,All You Can Eat (and You Can Eat It All Night Long),0
701,0.12300000000000001,0.7340000000000001,296587,0.489,19WTE1elnG1mCvdaLvI276,6.04e-05,6,0.10099999999999999,-12.099,0,0.21899999999999997,69.687,5,0.473,Fat$oe,296587,0,2018,2018-03-15,Everyday Hustle (feat. Gadgets Empirical),0
702,0.585,0.72,105341,0.248,7y6i8c9IUKUaiAgvrw1jiM,1.6800000000000002e-05,11,0.205,-17.473,1,0.934,121.35700000000001,4,0.7,Manfred Kyber,105341,0,2015,2015-06-20,Kapitel 5: Jakob Krakel-Kakel,0
703,0.718,0.14300000000000002,81989,0.6709999999999999,4GDGinA6ymiXIqpxPET4iR,0.895,7,0.156,-12.261,1,0.0399,101.193,3,0.298,Campy Music,81988,0,2016,2016-07-27,Broken Mainframe in c minor - 999,0
704,0.8690000000000001,0.353,323024,0.192,5Kid6Ttz1gTmMmKdB9TCKi,4.22e-05,1,0.105,-13.843,1,0.0349,107.602,4,0.12,The Captain the Ship,323023,0,2019,2019-01-19,Periphery,0
705,0.0495,0.627,192960,0.8490000000000001,0Li7u1N3v5AxkfXevAyf15,0.0,11,0.446,-5.362,0,0.0412,82.00200000000001,4,0.934,HIRAIDAI,192960,40,2015,2015-05-06,Naturally,0
706,0.321,0.10099999999999999,221773,0.927,3j5Eq6ui0Rh4buXfZxjkgI,0.792,7,0.444,-2.944,1,0.0608,168.748,4,0.336,Depressive Art,221773,0,2007,2007-03-22,Psychedelic Ghostride,0
707,0.818,0.233,324693,0.45399999999999996,4AZp4zG7PyG0sJzA2otkcf,0.85,7,0.139,-8.552,1,0.0301,82.61,3,0.37200000000000005,Frank Macchia,324693,0,2014,2014-10-05,Sidewalks of New York,0
708,0.0806,0.366,268987,0.853,6L70cO7Dr7md6XDYVM7K54,0.0,6,0.988,-9.321,0,0.0748,96.59299999999999,4,0.43799999999999994,Live Worship,268986,5,2002,2002-05-14,In Your Presence,0
709,7.269999999999999e-05,0.529,262893,0.995,0UJGMJeofTrXxPxNJxP45G,0.0105,11,0.146,-3.678,0,0.0711,102.036,4,0.113,Legenda Aurea,262893,16,2016,2016-01-22,Eternal Essence,0
710,0.657,0.14300000000000002,182665,0.995,1ebB84Hhk8YfdTemVSy8Zv,0.6809999999999999,11,0.9359999999999999,-19.601,1,0.0572,102.926,5,1e-05,Rain Sound Studio,182664,0,2018,2018-07-10,Rain with Frequent Heavy Thunder,0
711,0.8590000000000001,0.15,167333,0.397,6wukZVwAYi5WFtqL3iXwb8,0.6779999999999999,5,0.102,-14.418,1,0.0372,84.56,4,0.193,Super Furry Animals,167333,5,2000,2000-05-15,Cryndod Yn Dy Lais,0
712,0.48,0.7490000000000001,417411,0.755,4xHc16hUqIm9Pp9AYZTtk1,0.0,0,0.0593,-3.449,0,0.358,89.90299999999999,4,0.878,La Sentence,417410,0,2011,2011-11-01,Nos sorts scelles,0
713,0.013000000000000001,0.457,173000,0.99,5e424870E05AXdKQiIL5I9,0.00545,1,0.136,-0.943,1,0.129,105.072,4,0.40399999999999997,Kaqriyo Terror Architect,173000,14,2018,2018-10-24,Identity crisis,0
714,0.436,0.7809999999999999,255120,0.705,4vjgMDcR3BWcKqhUuHRV6h,0.000161,5,0.971,-7.29,0,0.106,94.046,4,0.8340000000000001,Rodger Collins,255120,0,2008,2008-09-17,Nailed To The Floor,0
715,0.7959999999999999,0.659,251640,0.376,3ZV4oYLbk16Vt264HQ5QDY,2.86e-06,3,0.0578,-14.837,1,0.0503,104.009,4,0.406,John T. Wurzer,251640,0,2015,2015-12-12,The Turtle,0
716,0.0692,0.7,169765,0.462,1oraZiWGfmUUsfFVH74BNZ,0.0,2,0.439,-12.411,1,0.0279,94.686,4,0.525,Mega Tracks Karaoke Band,169765,0,2014,2014-07-17,Boundless Love (Originally Performed by the Cathedrals) [Vocal Version],0
717,0.00013700000000000002,0.431,208283,0.7859999999999999,5fcA3cadKNH0mMjt6BZJ84,0.00518,2,0.31,-6.0520000000000005,1,0.0453,122.148,4,0.519,Armchair Oracles,208282,0,2016,2016-11-15,Utility Man,0
718,0.0308,0.885,167021,0.38799999999999996,7cuNdQfAqHAXFSyyFhiH7G,0.821,1,0.0966,-9.89,1,0.0876,123.03,4,0.34600000000000003,Diamond Marquees,167021,0,2019,2019-01-18,Nightshadows - Frank Tee's Night Beats Mix,0
719,0.34,0.68,344439,0.266,3NWwYEFCk0SZ7NrNALy1I1,0.0,2,0.306,-20.989,1,0.9390000000000001,142.32299999999998,5,0.524,Cassandra Clare,344439,13,2015,2015-11-19,"Magisterium - Der Weg ins Labyrinth, Kapitel 62",0
720,3.8299999999999996e-05,0.81,455238,0.6509999999999999,3aWCkH7kGQD35PBM42Aeuf,0.6679999999999999,3,0.0765,-8.38,0,0.0809,126.015,4,0.511,Kon Up,455238,0,2016,2016-04-10,Minimax - Original Mix,0
721,0.6759999999999999,0.509,162238,0.151,0Isq9c0N7e1Ir6KtxtxEy4,0.0005780000000000001,5,0.0918,-26.296999999999997,1,0.0451,123.758,4,0.295,Vincent Allen,162237,0,2015,2015-03-11,Antique Man,0
722,0.0697,0.625,90869,0.843,1sczjKy9kOTZwuHE8vahwj,0.787,10,0.17300000000000001,-5.857,1,0.0946,135.10299999999998,4,0.395,Cold Lo #BEATS,90868,0,2018,2018-11-02,Valleys....,0
723,0.00916,0.52,187933,0.5870000000000001,4kV4wSGc4OWzcCGKJjAjV6,0.08800000000000001,9,0.0814,-10.187999999999999,1,0.0348,138.084,4,0.623,Salto,187933,1,2015,2015-11-27,Walter Freeman,0
724,0.644,0.7290000000000001,100701,0.386,70ro17MLqNQfgRNFsD6rNM,0.0,2,0.193,-8.387,1,0.0298,117.76799999999999,4,0.583,Birthday Song Crew,100700,0,2012,2012-03-23,Happy Birthday Damian,0
725,4.3700000000000005e-05,0.513,244026,0.9940000000000001,0D8IDutys5Pe3sUsJJNsf5,0.88,6,0.139,-2.329,1,0.18899999999999997,134.0,4,0.187,Burning the Oppressor,244025,1,2017,2017-04-14,The Illness of Mind,0
726,0.953,0.248,261400,0.10099999999999999,2e4Osx4hkSmkOQr5MzBztw,0.00509,5,0.11,-23.583000000000002,0,0.08199999999999999,58.596000000000004,4,0.0382,Giuseppe Verdi,261399,11,1998,1998-01-01,"Rigoletto / Act 1: Duetto. ""Quel vecchio maledivami!"" (Rigoletto, Sparafucile)",0
727,4.36e-05,0.843,394531,0.649,5c7QaQYvUH7MjzQliCSSLe,0.0742,6,0.0396,-10.934000000000001,1,0.0831,124.98899999999999,4,0.551,Christian Nielsen,394531,0,2017,2017-04-28,Foxy Foxy,0
728,0.935,0.6709999999999999,192653,0.16899999999999998,6bzhw1AI8eZEp2mc6nSPFW,0.0188,0,0.128,-14.644,0,0.0512,75.998,4,0.311,Skip Peck,192653,0,2015,2015-09-16,Faithless,0
729,0.24600000000000002,0.545,292754,0.701,6XUlovRzq4SZTME4aB1e8a,0.853,4,0.0585,-15.702,0,0.0438,123.36399999999999,4,0.8420000000000001,Shinjuku Blues,292754,0,1999,1999-01-01,Funky Mozambique,0
730,0.444,0.68,164301,0.624,0Zxg6ucsivUsd5RYkKno7F,0.0,9,0.0273,-5.599,0,0.303,83.87799999999999,4,0.636,Dahyermusic,164300,1,2018,2018-05-04,Seduce,0
731,0.24100000000000002,0.634,255240,0.713,4uC3URwGuDAY8klBmmX0y2,0.0,9,0.0926,-6.68,1,0.293,122.565,4,0.8009999999999999,Atheist Rap,255240,2,2001,2001-01-01,Ora je...,0
732,0.000786,0.695,384000,0.877,1WT21OTayLBfiVO6DKW24Y,0.89,0,0.0876,-10.918,1,0.0419,120.01299999999999,4,0.171,Armando Guerrero,384000,0,2017,2017-02-27,Interpretation,0
733,0.991,0.193,147427,0.0546,21RBUOs7pBSo36vet8iqcP,0.856,6,0.0872,-17.779,0,0.0433,83.929,4,0.0807,White Nights Brass Quintet Saint Petersburg,147426,0,2003,2003-01-01,Porgy & Bess Summertime,0
734,0.0435,0.672,419101,0.9109999999999999,3lM4M7vQS4B2ajcJ1PwITb,0.14800000000000002,7,0.0582,-7.5920000000000005,1,0.0542,122.98299999999999,4,0.703,Sacchi,419100,8,2013,2013-03-18,Alegria - Sacchi & Durante Dubby Mix -Master,0
735,0.7709999999999999,0.745,388253,0.5539999999999999,19NEceyLSiJHxWOY4sOrIm,0.7709999999999999,7,0.0643,-8.052,0,0.043,98.167,4,0.385,Kal Bergendahl Project,388253,0,2016,2016-08-25,The Ravine,0
736,0.893,0.0727,435067,0.0924,1G4q2PIigQVvdjuDYTAmUl,0.968,0,0.49,-27.09,1,0.05,79.762,4,0.0167,Dakini Mandarava,435066,17,2004,2004-08-27,Sat Nam Delight,0
737,0.46399999999999997,0.225,209538,0.255,6ldAQalCdN7IkzOVHC7KLK,0.9670000000000001,9,0.114,-25.164,1,0.0898,134.86,4,0.0861,Zen Meditation and Natural White Noise and New Age,209537,0,2015,2015-10-27,White Noise: Fan Revolutions,0
738,0.00351,0.295,265107,0.737,7gdPceUJVSLNVl74NVE5LS,2.57e-06,7,0.17,-4.875,1,0.0293,140.558,4,0.29,Giuseppe Vorro,265107,0,2014,2014-09-03,Con le braccia,0
739,0.535,0.551,451840,0.5670000000000001,6TCd6RmT2GO1OYGhEEBujj,0.722,5,0.107,-9.639,0,0.0447,140.966,4,0.359,Tim Armacost,451840,0,2007,2007-01-01,Nimble Pani,0
740,0.0038399999999999997,0.28800000000000003,380668,0.373,76zXUKaGtMHueRDw11oaZt,0.00313,0,0.19,-8.429,1,0.0289,135.82299999999998,3,0.149,Jon Arthur Schmidt,380667,0,2016,2016-06-10,Lord of Hosts,0
741,0.597,0.301,112940,0.56,5nzgm9S65JyL88onhGjLb7,0.0175,5,0.207,-10.706,1,0.0323,90.056,4,0.127,Chris Wakefield,112940,0,2017,2017-08-10,Tippy Toes (Bonus Track),0
742,0.0926,0.522,142657,0.39299999999999996,1rK2JigYSRF51hackjn0dQ,0.0998,10,0.621,-11.419,0,0.12300000000000001,142.964,4,0.034,Jaedon Daniel,142657,0,2018,2018-11-14,VAT (So Fly),0
743,0.266,0.5379999999999999,434000,0.981,2TKVQJvToyAJfVXqZ8qknv,0.58,3,0.0946,-4.198,0,0.0831,120.005,4,0.245,DJ Tova3500,434000,10,2016,2016-08-04,Vicariously Living Through Me,0
744,0.8059999999999999,0.56,218658,0.408,2vPlTEEKhcJcwsQOxdE96W,0.862,7,0.14800000000000002,-9.999,0,0.0387,120.395,4,0.541,Tex Beneke,218657,0,2017,2017-04-25,Meadowlands (Russian Patrol),0
745,0.9309999999999999,0.226,147062,0.0646,7B81sHPVL6B7i8MJ7M3lMK,0.871,4,0.11699999999999999,-22.25,0,0.040999999999999995,80.79,1,0.0921,Rocco Granata,147062,0,2016,2016-06-01,Lost Memories - piano and cello vrs,0
746,0.00373,0.726,278680,0.779,0wxXeu1wpHH2C1EpER19Q6,0.0,7,0.20199999999999999,-7.189,1,0.124,105.007,4,0.556,JR,278680,0,2009,2009-11-26,Hao Jaive,0
747,0.0013599999999999999,0.52,213070,0.894,0iPAXRIiRq1vSHbEnjSnZ6,0.000248,10,0.324,-5.082,0,0.0501,117.6,4,0.563,luz,213070,26,2018,2018-06-20,Queen of Heart - Sister Edition,0
748,0.951,0.397,244200,0.0321,5qNHwgd7BBoPcNLpKe4GMW,0.595,2,0.13,-30.323,1,0.0402,103.665,4,0.187,Alexander Glazunov,244200,0,2010,2010-01-26,"Les Ruses d'amour, Op. 61: Danse des marionettes",0
749,0.743,0.147,172094,0.146,2tXBEGksq7lCM3bR1B71x5,0.929,0,0.147,-28.410999999999998,1,0.0501,137.74,4,0.0291,Rob Lane,172094,17,2018,2018-09-14,Branded,0
750,0.902,0.485,248289,0.287,22lbf95DECHCa6lfcqlYDm,0.877,2,0.122,-15.743,1,0.0387,146.235,4,0.29100000000000004,Earth Elements,248288,0,2017,2017-09-20,Sovereignty,0
751,0.46299999999999997,0.7090000000000001,154689,0.461,0ygBJKMcn2EMZvxhL4hSvU,0.0,5,0.391,-18.734,0,0.9329999999999999,90.969,1,0.455,Tess Gerritsen,154689,10,2018,2018-04-03,"Sag niemals stirb, Kapitel 94",0
752,0.0007440000000000001,0.736,258120,0.509,3PSnrhxbs0CGNkKi8E1wKm,0.000601,4,0.0586,-12.007,0,0.0592,144.076,4,0.768,New Iration,258120,0,2014,2014-04-30,Victim,0
753,0.0025800000000000003,0.846,276576,0.46299999999999997,6AHasalhMYiHu2KUTsTXDb,0.0,0,0.153,-13.06,1,0.214,130.041,4,0.335,"Muca "" The Realiest""",276576,0,2018,2018-04-28,Michale Jackson,0
754,0.00277,0.527,264150,0.479,3ydAAQBf2xifxEwJjcJ8qh,0.000123,2,0.10800000000000001,-8.09,1,0.0393,115.985,4,0.0922,Copeland,264150,21,2003,2003-03-25,When Paula Sparks (Alternate Version),0
755,0.22399999999999998,0.441,394133,0.907,5MY7uqU9PQcHpViuufoYdM,0.799,11,0.155,-10.940999999999999,0,0.0569,84.889,4,0.295,Imada,394133,6,2007,2007-09-04,We're Like A Beautiful Orga(ni)sm,0
756,0.03,0.67,293333,0.945,19ElCuEiTsJAxDn3kthQdn,0.00041500000000000006,7,0.0704,-5.407,1,0.0264,124.825,4,0.785,Dan Fogelberg,293333,9,1997,1997-01-01,Democracy,0
757,0.653,0.731,139147,0.172,43j7YDsko2J4cXxX1QkVmh,0.000176,9,0.129,-18.05,1,0.1,104.711,4,0.706,Magic Slim,139146,9,2002,2002-08-27,When the Levee Breaks (Pt. 1),0
758,1.88e-05,0.5720000000000001,457627,0.983,5V4BXOB1n6UeRK5eLy9vIa,0.8740000000000001,5,0.16899999999999998,-6.502999999999999,0,0.0519,147.02100000000002,4,0.28,Wishi,457626,3,2016,2016-06-17,Density Function - Original mix,0
759,0.546,0.629,162191,0.389,2RXvUbbKOVYGsGyi4XE7NR,0.0,10,0.249,-14.578,1,0.948,75.518,3,0.517,Anthony Davenport,162191,0,2018,2018-06-12,"Your Score - An Insider's Secrets to Understanding, Controlling, and Protecting Your Credit Score, Chapter 47",0
760,0.7759999999999999,0.758,178547,0.42,0cKI2OwwZ9l9TSO0yhNWy5,0.0,4,0.0993,-12.964,1,0.0678,98.735,4,0.872,Luisa Linares,178546,0,2015,2015-10-28,Dinero al Bote,0
761,0.703,0.289,103600,0.6940000000000001,0Aa3dkQqQ3MuSfOELIqcw8,0.000144,11,0.419,-7.439,1,0.0682,99.211,4,0.573,Aaron Tveit,103600,45,2013,2013-01-01,Building The Barricade,0
762,0.0857,0.488,220645,0.435,0xoTilDuRV6hjext1r8QJs,0.84,7,0.153,-9.517000000000001,0,0.0662,123.71600000000001,4,0.47600000000000003,Yumo,220645,0,2014,2014-08-10,Future Nubian Queen (Pt. II),0
763,0.0122,0.5529999999999999,145373,0.872,6601Fc9S4hJQ59NVJZuoAG,2.02e-06,9,0.10300000000000001,-3.865,0,0.0372,142.039,4,0.42700000000000005,The Home Guard,145373,0,2007,2007-11-15,Champagne Socialist,0
764,0.0158,0.184,296653,0.961,1K2XnrTSsggttKei3VSpg1,0.000118,7,0.903,-5.837000000000001,1,0.17800000000000002,158.611,4,0.231,Velhas Virgens,296653,4,2008,2008-04-10,Só Pra Te Comer (Ao Vivo),0
765,0.591,0.665,134511,0.19,2iXyA7kTGx3R73AM9OTHDX,0.0,1,0.13,-19.781,1,0.929,81.96799999999999,5,0.258,Andreas Franz,134511,9,2012,2012-10-19,"Kapitel 200 - Jung, blond, tot",0
766,0.0817,0.47600000000000003,442671,0.5820000000000001,3q1Jl4BXk1KOxogFHJrQZU,0.722,2,0.10099999999999999,-14.822000000000001,1,0.0327,114.711,4,0.469,Evren Edler,442671,0,2015,2015-09-16,Whole Enchilada,0
767,0.253,0.5820000000000001,234307,0.938,0tiG3HS9Ov2ZwAytswEpj5,9.85e-05,11,0.0661,-5.192,0,0.14300000000000002,96.01299999999999,4,0.823,Monophonics,234306,2,2013,2013-04-23,There's a Riot Going On,0
768,0.35700000000000004,0.395,162090,0.47200000000000003,0YqWPmHtw3EVcMADGymrUQ,0.259,2,0.122,-9.386000000000001,1,0.0363,119.861,5,0.47100000000000003,Wado,162089,10,2017,2017-06-30,Primavera Árabe,0
769,0.0945,0.523,185373,0.805,7EBXcKqdePB6tlnDMoUyX1,0.0,7,0.667,-6.751,1,0.0572,127.965,4,0.715,Nick Lowe,185373,7,2015,2015-11-27,Not Too Long Ago (Live),0
770,0.596,0.506,282493,0.527,0o8B0oNmowL6YciMTCTfGQ,0.00615,9,0.129,-10.57,0,0.045,78.053,4,0.659,Cannonball Adderley,282493,0,2015,2015-06-24,Limehouse Blues,0
771,0.662,0.609,196459,0.255,51VMj04G63YlSHKvqqlvl5,0.0,5,0.184,-17.244,0,0.9670000000000001,189.69,4,0.33399999999999996,Alexandra Zöbeli,196459,17,2019,2019-02-22,"Der Pub der guten Hoffnung, Kapitel 156",0
772,0.765,0.273,48156,0.409,73TJmi7WZrYSMiBgIvGCm0,0.927,2,0.128,-10.969000000000001,1,0.0485,179.916,1,0.972,Peas Porridge Hot,48156,0,2015,2015-11-30,Peas Porridge Hot,0
773,0.0712,0.6729999999999999,173573,0.693,1XPKFGHs0WmSo3e1KPLb1c,0.0,9,0.0886,-8.527000000000001,1,0.07,158.012,4,0.84,Master of Disaster,173573,0,2016,2016-10-18,Senator,0
774,0.007209999999999999,0.263,38127,0.204,5FZpUIOl3QcGYItJngaUmr,0.0,10,0.373,-45.666000000000004,0,0.0568,139.931,3,0.0229,Hollywood Edge,38127,0,2015,2015-05-05,Toilet Flushes Close-Up,0
775,0.382,0.603,190333,0.501,0wo4e48w869NXUCgHNZq1g,0.0,9,0.306,-8.299,1,0.0302,105.05,4,0.26,Nouvelle Vague,190333,27,2009,2009-06-15,Road To Nowhere,0
776,0.214,0.672,214680,0.565,3WRVnPkX8gkh1ZNKfMF13z,0.00112,7,0.29100000000000004,-7.815,1,0.035,115.00299999999999,4,0.765,Batista Lima,214680,11,2018,2018-05-12,Senti no Peito - Ao Vivo,0
777,0.934,0.0974,595773,0.0404,2payYzWKrMVevwuDWB8Fqf,0.7809999999999999,0,0.105,-25.664,0,0.0396,83.542,3,0.0356,Sergei Rachmaninoff,595773,0,2009,2009-01-19,"Rachmaninoff: Symphonic Dances, Op. 45: II. Andante con moto (Tempo di Valse)",0
778,0.826,0.711,205363,0.252,5TsH8VD4jazQajG2fRUMMR,0.0,2,0.214,-16.917,0,0.9390000000000001,129.181,1,0.299,Cylin Busby,205362,0,2005,2005-05-14,"The Year We Disappeared - A Father-Daughter Memoir, Chapter 16",0
779,0.958,0.555,161301,0.368,5EvKsofmtmg3EhBFpX76oe,0.0,5,0.873,-22.176,1,0.797,52.021,4,0.376,Jeremy Essig,161301,5,2017,2017-02-03,Claire Explodes,0
780,0.193,0.519,406693,0.59,0sedcGowmylKFX9f7eajDl,0.8740000000000001,0,0.184,-10.01,0,0.0365,149.813,4,0.205,Wynardtage,406693,6,2009,2009-11-27,The Cold Spell,0
781,0.0106,0.754,375429,0.659,5V4zM3yfSH24N3rANgow2T,0.852,6,0.0867,-11.472000000000001,1,0.0811,122.014,4,0.535,Senmove,375428,0,2014,2014-08-20,Swingers,0
782,0.9440000000000001,0.19899999999999998,188082,0.156,4NmbOvtMJCXpYBTf9UrlGS,0.9329999999999999,9,0.10400000000000001,-22.905,0,0.0437,80.979,3,0.0284,Pierre Vangelis,188081,0,2008,2008-08-08,Fulfillment,0
783,0.00981,0.813,208227,0.369,0bdrsFSi6K1YMVe2grJL6R,0.00253,9,0.08900000000000001,-9.24,0,0.0455,126.867,4,0.606,Ltyentye Apurte Band,208226,0,2006,2006-03-07,Barefoot Queen,0
784,0.706,0.853,231411,0.38799999999999996,2I35RCuia8h7IjLSPCvsm1,0.00055,5,0.115,-8.362,1,0.158,133.628,4,0.91,Marcel Khalifa,231411,7,2009,2009-05-23,Wa Aa Foonee Aa Le Hdood,0
785,0.18600000000000003,0.529,276196,0.6940000000000001,4hAFNVZ37fdaNYdYcM4jxh,0.0,5,0.102,-5.421,1,0.0263,104.914,3,0.5489999999999999,Ticket To Happiness,276195,11,2018,2018-04-21,Young Willy,0
786,0.97,0.44299999999999995,135093,0.264,30jorflvte7eaWloPtXwBk,0.00229,9,0.231,-11.554,1,0.0436,121.72,4,0.40399999999999997,Bob Hilliard,135093,7,2013,2013-10-14,"Fain: Alice in wonderland: ""All in the golden afternoon"" (Alice)",0
787,0.0359,0.37,235328,0.45899999999999996,6Vv9X4S1KcCnt1DZaOoBLk,0.33799999999999997,9,0.32799999999999996,-10.091000000000001,0,0.0308,152.035,4,0.115,Damny,235328,0,2015,2015-03-05,Paradox,0
788,0.56,0.359,301359,0.679,3EAYdpredag95jYtRbfCRA,0.887,1,0.574,-27.396,1,0.0715,57.935,4,0.0337,Ambientalism,301359,0,2018,2018-09-28,5 Minute Thunderstorm,0
